"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"MMCCEUS","199412","0.157","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199413","1.772","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199501","0.099","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199502","0.094","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199503","0.108","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199504","0.103","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199505","0.11","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199506","0.11","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199507","0.11","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199508","0.114","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199509","0.105","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199510","0.108","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199511","0.105","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199512","0.107","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199513","1.273","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199601","0.146","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199602","0.142","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199603","0.156","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199604","0.153","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199605","0.162","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199606","0.158","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199607","0.164","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199608","0.168","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199609","0.149","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199610","0.163","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199611","0.154","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199612","0.156","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199613","1.871","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199701","0.233","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199702","0.221","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199703","0.248","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199704","0.249","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199705","0.259","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199706","0.256","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199707","0.271","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199708","0.263","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199709","0.247","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199710","0.259","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199711","0.245","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199712","0.256","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199713","3.007","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199801","0.215","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199802","0.196","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199803","0.226","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199804","0.227","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199805","0.234","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199806","0.233","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199807","0.245","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199808","0.242","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199809","0.227","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199810","0.236","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199811","0.223","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199812","0.238","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199813","2.742","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199901","0.155","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199902","0.146","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199903","0.163","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199904","0.166","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199905","0.169","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199906","0.173","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199907","0.18","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199908","0.172","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199909","0.162","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199910","0.171","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199911","0.16","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199912","0.178","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","199913","1.994","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200001","0.239","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200002","0.242","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200003","0.259","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200004","0.253","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200005","0.271","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200006","0.267","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200007","0.27","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200008","0.279","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200009","0.257","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200010","0.263","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200011","0.253","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200012","0.27","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200013","3.124","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200101","0.209","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200102","0.192","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200103","0.221","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200104","0.215","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200105","0.226","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200106","0.218","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200107","0.233","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200108","0.232","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200109","0.215","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200110","0.224","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200111","0.217","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200112","0.222","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200113","2.626","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200201","0.25","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200202","0.236","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200203","0.264","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200204","0.258","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200205","0.276","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200206","0.269","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200207","0.278","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200208","0.283","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200209","0.255","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200210","0.267","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200211","0.259","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200212","0.27","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200213","3.166","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200301","0.335","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200302","0.306","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200303","0.343","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200304","0.34","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200305","0.36","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200306","0.353","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200307","0.366","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200308","0.375","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200309","0.344","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200310","0.362","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200311","0.343","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200312","0.357","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200313","4.184","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200401","0.252","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200402","0.239","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200403","0.261","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200404","0.256","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200405","0.266","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200406","0.261","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200407","0.271","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200408","0.27","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200409","0.252","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200410","0.263","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200411","0.253","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200412","0.266","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200413","3.111","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200501","0.259","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200502","0.235","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200503","0.265","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200504","0.26","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200505","0.273","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200506","0.266","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200507","0.28","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200508","0.28","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200509","0.253","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200510","0.265","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200511","0.259","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200512","0.272","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200513","3.168","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200601","0.274","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200602","0.249","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200603","0.281","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200604","0.274","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200605","0.287","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200606","0.282","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200607","0.296","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200608","0.295","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200609","0.275","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200610","0.285","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200611","0.275","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200612","0.287","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200613","3.36","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200701","0.34","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200702","0.311","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200703","0.351","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200704","0.342","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200705","0.361","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200706","0.351","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200707","0.369","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200708","0.366","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200709","0.342","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200710","0.352","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200711","0.34","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200712","0.351","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200713","4.177","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200801","0.254","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200802","0.238","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200803","0.261","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200804","0.253","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200805","0.265","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200806","0.252","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200807","0.261","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200808","0.26","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200809","0.233","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200810","0.257","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200811","0.245","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200812","0.253","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200813","3.033","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200901","0.286","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200902","0.265","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200903","0.295","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200904","0.289","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200905","0.299","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200906","0.293","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"MMCCEUS","200907","0.305","6","Motor Gasoline, Excluding Ethanol, Commercial Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
